Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
Books/Antarctica2019,Antarctica2019_P15,.png,2019,12,0,48572,50114,25994,27824,850,716
Books/Antarctica2019,Antarctica2019_P15,.png,2019,12,0,16576,18581,9793,12173,850,716
Books/Antarctica2019,Antarctica2019_P16,.png,2019,12,0,27293,29837,41621,44633,850,718
Books/Antarctica2019,Antarctica2019_P18,.png,2019,12,0,49267,50500,15768,17226,850,719
Books/Antarctica2019,Antarctica2019_P19,.png,2019,12,0,19814,22358,49519,52556,850,712
Books/Antarctica2019,Antarctica2019_P20,.png,2019,12,0,49035,51261,9401,12048,854,718
Books/Antarctica2019,Antarctica2019_P21,.png,2019,12,0,53591,56073,36398,39339,845,713
Books/Antarctica2019,Antarctica2019_P23,.png,2019,12,0,38827,45697,11840,20009,849,714
Books/Antarctica2019,Antarctica2019_P23,.png,2019,12,0,16364,17522,10004,11381,849,714
Books/Antarctica2019,Antarctica2019_P24,.png,2019,12,0,46192,47429,11302,12760,847,719
Books/Antarctica2019,Antarctica2019_P25,.png,2019,12,0,46688,51885,28934,35049,845,718
Books/Antarctica2019,Antarctica2019_P25,.png,2019,12,0,11866,12952,47371,48649,845,718
Books/Antarctica2019,Antarctica2019_P26,.png,2020,1,0,49382,51228,11725,13906,852,721
Books/Antarctica2019,Antarctica2019_P27,.png,2020,1,0,14623,17099,33593,36530,847,714
Books/Antarctica2019,Antarctica2019_P27,.png,2020,1,0,50060,51298,20926,22395,847,714
Books/Antarctica2019,Antarctica2019_P28,.png,2020,1,0,51141,53361,8476,11119,856,719
Books/Antarctica2019,Antarctica2019_P28,.png,2020,1,0,4516,8574,23880,28711,856,719
Books/Antarctica2019,Antarctica2019_P30,.png,2020,1,0,48556,49708,43386,44753,853,719
Books/Antarctica2019,Antarctica2019_P30,.png,2020,1,0,31269,33189,41472,43750,853,719
Books/Antarctica2019,Antarctica2019_P31,.png,2020,1,0,41142,43689,10202,13235,849,713
Books/Antarctica2019,Antarctica2019_P33,.png,2020,1,0,19979,23011,21783,25383,843,710
Books/Antarctica2019,Antarctica2019_P33,.png,2020,1,0,46643,49131,6276,9230,843,710
Books/Antarctica2019,Antarctica2019_P34,.png,2020,1,0,49189,51513,8944,11682,846,718
Books/Antarctica2019,Antarctica2019_P35,.png,2020,1,0,16209,21095,9884,15651,845,716
Books/Antarctica2019,Antarctica2019_ZBack,.png,2020,1,0,36424,41892,9475,15966,887,747
Books/ArtOHara,ArtOHara_P11,.png,0,0,0,54081,56110,6662,8689,904,905
Books/ArtOHara,ArtOHara_P20,.png,0,0,0,29631,32948,27035,30352,909,909
Books/ArtOHara,ArtOHara_P21,.png,0,0,0,48953,52341,7497,10886,909,909
Books/ArtOHara,ArtOHara_P22,.png,0,0,0,44874,47121,43883,46127,904,905
Books/ArtOHara,ArtOHara_P24,.png,0,0,0,30563,32586,9166,11187,907,908
Books/ArtOHara,ArtOHara_P25,.png,0,0,0,26231,28671,48476,51783,907,908
Books/ArtOHara,ArtOHara_P26,.png,0,0,0,24384,26126,10526,12256,903,909
Books/ArtOHara,ArtOHara_P26,.png,0,0,0,58858,60817,46934,48880,903,909
Books/Banff2010,Banff2010_Front,.png,2010,8,0,35873,39013,27429,31334,939,755
Books/Banff2010,Banff2010_P01,.png,2010,8,0,15832,19178,29870,33966,803,656
Books/Banff2010,Banff2010_P02,.png,2010,8,0,32956,35684,36926,40216,865,717
Books/Banff2010,Banff2010_P03,.png,2010,8,0,13014,21100,6507,16131,851,715
Books/Banff2010,Banff2010_P03,.png,2010,8,0,53521,55138,44362,46287,851,715
Books/Banff2010,Banff2010_P03,.png,2010,8,0,47668,49594,9165,11457,851,715
Books/Banff2010,Banff2010_P05,.png,2010,8,0,49552,51693,11061,13664,857,705
Books/Banff2010,Banff2010_P06,.png,2010,8,0,50083,57771,43961,53116,861,723
Books/Banff2010,Banff2010_P06,.png,2010,8,0,14689,16212,39792,41604,861,723
Books/Banff2010,Banff2010_P07,.png,2010,8,0,45499,51999,39930,47787,857,709
Books/Banff2010,Banff2010_P08,.png,2010,8,0,20876,23476,34380,37514,857,711
Books/Banff2010,Banff2010_P09,.png,2010,8,0,16670,19576,34716,38161,857,723
Books/Banff2010,Banff2010_P10,.png,2010,8,0,46995,52946,39561,46770,859,709
Books/Banff2010,Banff2010_P10,.png,2010,8,0,7857,11061,37065,40947,859,709
Books/Banff2010,Banff2010_P11,.png,2010,8,0,47661,50214,4526,7638,847,695
Books/Banff2010,Banff2010_P12,.png,2010,8,0,47870,50623,40670,43998,857,709
Books/Banff2010,Banff2010_P13,.png,2010,8,0,14428,15946,12156,13984,863,717
Books/Banff2010,Banff2010_P13,.png,2010,8,0,30223,31894,37657,39668,863,717
Books/Banff2010,Banff2010_P15,.png,2010,8,0,15451,17582,6580,9139,861,717
Books/Banff2010,Banff2010_P16,.png,2010,8,0,7957,15088,45593,54204,873,723
Books/Banff2010,Banff2010_P16,.png,2010,8,0,51722,53449,42511,44596,873,723
Books/Banff2010,Banff2010_P17,.png,2010,8,0,15094,17250,38328,40902,851,713
Books/Banff2010,Banff2010_P19,.png,2010,8,0,16057,17593,40002,41846,853,711
Books/Banff2010,Banff2010_P19,.png,2010,8,0,15212,16749,9125,10968,853,711
Books/Banff2010,Banff2010_ZBack,.png,2010,8,0,43938,46629,18468,21695,877,731
Books/BobRita60,BobRita60_P13,.png,0,0,0,15669,17954,47023,50002,803,616
Books/BobRita60,BobRita60_P20,.png,0,0,0,25174,28009,5918,11227,805,624
Books/BobRita60,BobRita60_P21,.png,0,0,0,51107,54123,10009,13908,804,622
Books/BobRita60,BobRita60_P40,.png,0,0,0,10565,12084,16093,18059,949,733
Books/Caribbean2020,Caribbean2020_Front,.png,2020,3,0,44634,47751,9964,14180,925,684
Books/Caribbean2020,Caribbean2020_P02,.png,2020,3,0,31970,38422,10811,19252,904,691
Books/Caribbean2020,Caribbean2020_P04,.png,2020,3,0,53710,57099,38394,42838,909,693
Books/Caribbean2020,Caribbean2020_P06,.png,2020,3,0,12441,15334,15858,19679,906,686
Books/Caribbean2020,Caribbean2020_P08,.png,2020,3,0,32840,35540,47357,50897,898,685
Books/Caribbean2020,Caribbean2020_P11,.png,2020,3,0,10228,14685,31660,37530,897,681
Books/Caribbean2020,Caribbean2020_P13,.png,2020,3,0,12532,18650,28113,36160,889,676
Books/Caribbean2020,Caribbean2020_P14,.png,2020,3,0,48297,52370,39225,44583,901,685
Books/Caribbean2020,Caribbean2020_P14,.png,2020,3,0,27712,29748,37407,40086,901,685
Books/Caribbean2020,Caribbean2020_P15,.png,2020,3,0,43714,49606,43175,50982,901,680
Books/China2005,China2005_Front,.png,0,0,0,38568,40027,35626,37408,853,699
Books/China2005,China2005_P01,.png,0,0,0,17794,21313,15891,20061,987,833
Books/China2005,China2005_P04,.png,0,0,0,49246,50692,39229,40970,861,715
Books/China2005,China2005_P08,.png,0,0,0,48634,50623,40378,42747,857,719
Books/China2005,China2005_P08,.png,0,0,0,48940,51464,11119,14128,857,719
Books/China2005,China2005_P10,.png,0,0,0,16478,17928,41595,43351,859,709
Books/China2005,China2005_P10,.png,0,0,0,47067,49510,8180,12271,859,709
Books/China2005,China2005_P12,.png,0,0,0,47626,49865,43141,45792,849,717
Books/China2005,China2005_P12,.png,0,0,0,20378,22462,41587,44055,849,717
Books/China2005,China2005_P13,.png,0,0,0,15596,17593,42239,44596,853,723
Books/China2005,China2005_P14,.png,0,0,0,14580,16858,8731,11489,863,713
Books/China2005,China2005_P14,.png,0,0,0,13592,15111,38879,40717,863,713
Books/China2005,China2005_P15,.png,0,0,0,41334,43715,8111,10968,853,711
Books/China2005,China2005_P15,.png,0,0,0,45021,47710,37791,41017,853,711
Books/China2005,China2005_P16,.png,0,0,0,15531,17652,37994,40538,865,721
Books/China2005,China2005_P18,.png,0,0,0,9711,13153,35663,39799,857,713
Books/China2005,China2005_P18,.png,0,0,0,19653,21029,12775,14430,857,713
Books/China2005,China2005_P19,.png,0,0,0,48171,50476,11311,14116,853,701
Books/China2005,China2005_P19,.png,0,0,0,19514,21588,47584,50109,853,701
Books/China2005,China2005_P20,.png,0,0,0,18361,21050,14154,17371,853,713
Books/China2005,China2005_P20,.png,0,0,0,21742,25122,41820,45864,853,713
Books/China2005,China2005_P23,.png,0,0,0,54217,57275,9335,13032,857,709
Books/China2005,China2005_P23,.png,0,0,0,17970,19652,14696,16730,857,709
Books/China2005,China2005_P23,.png,0,0,0,50623,52764,50006,52594,857,709
Books/China2005,China2005_P24,.png,0,0,0,18790,21408,10967,14075,851,717
Books/China2005,China2005_P28,.png,0,0,0,17354,22301,32627,38670,861,705
Books/China2005,China2005_ZBack,.png,0,0,0,21455,28050,24376,31783,785,699
Books/DaisyAndSteve,DaisyAndSteve_Front,.png,0,0,0,35727,41716,16478,24622,941,692
Books/DaisyAndSteve,DaisyAndSteve_P02,.png,0,0,0,16956,19960,16122,20106,916,691
Books/DaisyAndSteve,DaisyAndSteve_P03,.png,0,0,0,17504,22271,9863,16217,921,691
Books/DaisyAndSteve,DaisyAndSteve_P03,.png,0,0,0,43619,46963,40212,44669,921,691
Books/DaisyAndSteve,DaisyAndSteve_P04,.png,0,0,0,18826,24459,39886,47336,919,695
Books/DaisyAndSteve,DaisyAndSteve_P04,.png,0,0,0,21393,24388,7355,11315,919,695
Books/DaisyAndSteve,DaisyAndSteve_P05,.png,0,0,0,45903,53113,32531,42055,918,695
Books/DaisyAndSteve,DaisyAndSteve_P07,.png,0,0,0,16508,19994,32156,36763,921,697
Books/DaisyAndSteve,DaisyAndSteve_P09,.png,0,0,0,10779,14420,16972,21781,918,695
Books/DaisyAndSteve,DaisyAndSteve_P10,.png,0,0,0,30520,34871,14103,19839,919,697
Books/DaisyAndSteve,DaisyAndSteve_P13,.png,0,0,0,47441,53354,18724,26573,920,693
Books/DaisyAndSteve,DaisyAndSteve_P14,.png,0,0,0,29955,40027,8181,24717,922,693
Books/DaisyAndSteve,DaisyAndSteve_P15,.png,0,0,0,23941,29372,13428,20615,917,693
Books/DaisyAndSteve,DaisyAndSteve_P16,.png,0,0,0,46719,50837,17557,23003,923,698
Books/DaisyAndSteve,DaisyAndSteve_P17,.png,0,0,0,26071,29866,8731,13707,915,698
Books/DaisyAndSteve,DaisyAndSteve_P18,.png,0,0,0,4742,14885,17667,32027,920,696
Books/DaisyAndSteve,DaisyAndSteve_P19,.png,0,0,0,51633,57946,10828,19208,924,696
Books/DaisyAndSteve,DaisyAndSteve_P21,.png,0,0,0,43856,51914,23882,34506,919,697
Books/DaisyAndSteve,DaisyAndSteve_P22,.png,0,0,0,34047,38240,13821,19369,922,697
Books/DaisyAndSteve,DaisyAndSteve_P23,.png,0,0,0,33372,37641,14210,19819,921,701
Books/DaisyAndSteve,DaisyAndSteve_P24,.png,0,0,0,32803,35947,20744,24893,917,695
Books/DaisyAndSteve,DaisyAndSteve_P25,.png,0,0,0,22511,25370,42809,46581,917,695
Books/DaisyAndSteve,DaisyAndSteve_P26,.png,0,0,0,51802,56782,27765,34310,921,701
Books/DaisyAndSteve,DaisyAndSteve_P27,.png,0,0,0,18540,21750,4861,9068,919,701
Books/DaisyAndSteve,DaisyAndSteve_P28,.png,0,0,0,51090,55004,35295,40444,921,700
Books/DaisyAndSteve,DaisyAndSteve_P29,.png,0,0,0,49293,52641,23686,28086,920,700
Books/DaisyAndSteve,DaisyAndSteve_P29,.png,0,0,0,19446,21869,9923,13106,920,700
Books/DaisyAndSteve,DaisyAndSteve_P31,.png,0,0,0,33907,38252,44476,50237,920,694
Books/DaisyAndSteve,DaisyAndSteve_P32,.png,0,0,0,58190,62112,34138,39340,919,693
Books/DaisyAndSteve,DaisyAndSteve_P34,.png,0,0,0,42287,44569,7260,10277,919,695
Books/DaisyAndSteve,DaisyAndSteve_ZBack,.png,0,0,0,33311,42093,23297,34756,903,692
Books/Egypt2009,Egypt2009_Front,.png,2009,2,0,38970,40442,33240,35049,935,761
Books/Egypt2009,Egypt2009_P06,.png,2009,2,0,53888,55692,15229,17391,799,667
Books/Egypt2009,Egypt2009_P06,.png,2009,2,0,55117,59137,43526,48340,799,667
Books/Egypt2009,Egypt2009_P07,.png,2009,2,0,33257,36117,15123,18582,802,663
Books/Egypt2009,Egypt2009_P08,.png,2009,2,0,17542,22010,43331,48613,792,670
Books/Egypt2009,Egypt2009_P09,.png,2009,2,0,35022,37647,14354,17522,799,662
Books/Egypt2009,Egypt2009_P09,.png,2009,2,0,10416,11564,12374,13760,799,662
Books/Egypt2009,Egypt2009_P11,.png,2009,2,0,8742,11343,38611,41728,907,757
Books/Egypt2009,Egypt2009_P12,.png,2009,2,0,17854,20900,41445,45157,925,759
Books/Egypt2009,Egypt2009_P12,.png,2009,2,0,51790,53419,10706,12692,925,759
Books/Egypt2009,Egypt2009_P13,.png,2009,2,0,55225,59407,35515,40420,909,775
Books/Egypt2009,Egypt2009_P13,.png,2009,2,0,47438,49241,18265,20379,909,775
Books/Egypt2009,Egypt2009_P13,.png,2009,2,0,12328,13986,44648,46593,909,775
Books/Egypt2009,Egypt2009_P14,.png,2009,2,0,30878,34220,39860,44560,907,757
Books/Egypt2009,Egypt2009_P16,.png,2009,2,0,56791,59682,7472,10908,907,763
Books/Egypt2009,Egypt2009_P17,.png,2009,2,0,14231,15867,43804,45780,921,763
Books/Egypt2009,Egypt2009_P18,.png,2009,2,0,14571,16437,36599,38838,913,761
Books/Egypt2009,Egypt2009_P19,.png,2009,2,0,57118,65463,42025,52014,911,761
Books/Egypt2009,Egypt2009_P20,.png,2009,2,0,19951,21797,34551,36814,923,753
Books/Egypt2009,Egypt2009_P20,.png,2009,2,0,49559,50766,34899,36379,923,753
Books/Egypt2009,Egypt2009_P21,.png,2009,2,0,40390,41980,45604,48128,909,755
Books/Egypt2009,Egypt2009_P22,.png,2009,2,0,14923,17518,7565,10624,909,771
Books/Egypt2009,Egypt2009_P23,.png,2009,2,0,17912,20070,41332,43889,911,769
Books/Egypt2009,Egypt2009_P23,.png,2009,2,0,50428,52514,36048,38519,911,769
Books/Egypt2009,Egypt2009_P23,.png,2009,2,0,11582,13020,8181,9885,911,769
Books/Egypt2009,Egypt2009_P24,.png,2009,2,0,47898,49521,43946,45917,929,765
Books/Egypt2009,Egypt2009_P24,.png,2009,2,0,8112,10369,15933,18675,929,765
Books/Egypt2009,Egypt2009_P25,.png,2009,2,0,15942,19983,5657,11401,909,767
Books/Egypt2009,Egypt2009_P26,.png,2009,2,0,50183,53152,40730,44908,923,757
Books/Egypt2009,Egypt2009_P26,.png,2009,2,0,36931,40841,42558,49260,923,757
Books/Egypt2009,Egypt2009_P26,.png,2009,2,0,13614,18610,40992,49434,923,757
Books/Egypt2009,Egypt2009_P26,.png,2009,2,0,23824,28893,6092,14969,923,757
Books/Egypt2009,Egypt2009_P29,.png,2009,2,0,46364,48352,7030,9461,923,755
Books/Egypt2009,Egypt2009_ZBack,.png,2009,2,0,32989,35874,35620,38992,886,758
Books/Fall2014,Fall2014_P05,.png,0,0,0,7210,14695,13054,20191,851,893
Books/Fall2014,Fall2014_P07,.png,0,0,0,50381,54833,5870,10054,839,893
Books/Fall2014,Fall2014_P07,.png,0,0,0,33822,42570,38235,46454,839,893
Books/Fall2014,Fall2014_P13,.png,0,0,0,21716,26105,39482,43665,851,893
Books/Fall2014,Fall2014_P13,.png,0,0,0,48466,52300,8007,11923,851,893
Books/Fall2014,Fall2014_P14,.png,0,0,0,51221,59953,4873,18102,869,899
Books/Fall2014,Fall2014_P16,.png,0,0,0,10754,13540,13005,15635,847,897
Books/Fall2014,Fall2014_P16,.png,0,0,0,38343,42860,40208,45082,847,897
Books/Fall2014,Fall2014_P20,.png,0,0,0,49015,52952,27288,31039,849,891
Books/Fall2014,Fall2014_P23,.png,0,0,0,33338,35089,38835,40527,861,891
Books/Fall2014,Fall2014_P23,.png,0,0,0,46658,48409,17578,19270,861,891
Books/Fall2014,Fall2014_ZBack,.png,0,0,0,15039,18780,19384,22963,841,879
Books/Family2011,Family2011_P01,.png,0,0,0,33794,35847,11570,13964,766,657
Books/Family2011,Family2011_P01,.png,0,0,0,35419,37044,23540,25436,766,657
Books/Family2011,Family2011_P01,.png,0,0,0,11207,14886,11172,15461,766,657
Books/Family2011,Family2011_P03,.png,0,0,0,42859,46896,37619,42322,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,55915,57976,23212,25613,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,19153,23276,37020,41822,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,7558,10049,22312,25213,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,54197,59694,11406,17809,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,44147,46467,8304,11005,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,43804,45522,52428,54429,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,31607,36589,51927,57730,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,19411,22933,9205,13307,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,19153,21214,24513,26914,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,54798,58835,50726,55429,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,31951,34012,23212,25613,763,655
Books/Family2011,Family2011_P03,.png,0,0,0,6527,7816,37219,38720,763,655
Books/Family2011,Family2011_P06,.png,0,0,0,51038,52839,51049,53147,764,656
Books/Family2011,Family2011_P07,.png,0,0,0,30799,32853,24537,26931,766,657
Books/Family2011,Family2011_P08,.png,0,0,0,13621,15933,49250,51948,765,656
Books/Family2011,Family2011_P08,.png,0,0,0,50629,52513,28471,30669,765,656
Books/Family2011,Family2011_P09,.png,0,0,0,52239,54469,11706,14307,764,655
Books/Family2011,Family2011_P10,.png,0,0,0,10180,12319,30822,33316,766,657
Books/Family2011,Family2011_P10,.png,0,0,0,28233,31398,14662,18353,766,657
Books/Family2011,Family2011_P10,.png,0,0,0,34222,35676,49176,50872,766,657
Books/Family2011,Family2011_P12,.png,0,0,0,35458,37936,28315,31216,767,655
Books/Family2011,Family2011_P14,.png,0,0,0,34295,36309,48390,51348,765,655
Books/Family2011,Family2011_P17,.png,0,0,0,14049,17475,11288,15284,765,656
Books/Family2011,Family2011_P17,.png,0,0,0,47973,49772,13187,15285,765,656
Books/Family2011,Family2011_P21,.png,0,0,0,44032,45660,36508,38403,765,657
Books/Family2011,Family2011_P23,.png,0,0,0,56785,58844,48851,51249,764,656
Books/Family2011,Family2011_P24,.png,0,0,0,43976,45265,25973,27472,763,656
Books/Family2011,Family2011_P25,.png,0,0,0,22130,23417,26253,27757,764,654
Books/Germany1995,Germany1995_P01,.png,0,0,0,27148,31818,11611,16256,898,903
Books/Germany1995,Germany1995_P07,.png,0,0,0,30264,33819,8309,11849,903,907
Books/Germany1995,Germany1995_P10,.png,0,0,0,50114,52878,45213,47971,901,903
Books/Germany1995,Germany1995_P13,.png,0,0,0,53124,56608,12801,16292,903,901
Books/Germany1995,Germany1995_P14,.png,0,0,0,29755,32150,11586,13975,903,905
Books/Germany1995,Germany1995_P17,.png,0,0,0,52660,56443,11565,15347,901,901
Books/Germany1995,Germany1995_P18,.png,0,0,0,52934,54672,49748,51486,905,905
Books/Germany1995,Germany1995_P20,.png,0,0,0,18189,20452,9834,12358,903,903
Books/Germany1995,Germany1995_P21,.png,0,0,0,45377,47296,44038,46909,903,905
Books/Germany1995,Germany1995_P21,.png,0,0,0,49387,51129,7856,9956,903,905
Books/Germany1995,Germany1995_P25,.png,0,0,0,21289,22738,47358,48807,905,905
Books/Germany1995,Germany1995_P28,.png,0,0,0,41730,43073,45729,47793,903,905
Books/Germany1995,Germany1995_P30,.png,0,0,0,14628,16164,20557,22087,896,899
Books/Germany1995,Germany1995_P33,.png,0,0,0,49023,50696,30816,33092,901,907
Books/Germany1995,Germany1995_P34,.png,0,0,0,10355,12454,36940,39045,905,903
Books/Germany1995,Germany1995_ZBack,.png,0,0,0,32804,37754,19814,24731,887,893
Books/Gisela2015,Gisela2015_P03,.png,0,0,0,7742,11890,2607,7709,711,578
Books/Gisela2015,Gisela2015_P04,.png,0,0,0,42828,45782,15760,19388,710,578
Books/Gisela2015,Gisela2015_P07,.png,0,0,0,12645,14306,14525,16552,710,582
Books/Gisela2015,Gisela2015_P09,.png,0,0,0,32945,36140,7310,12967,707,577
Books/Gisela2015,Gisela2015_P10,.png,0,0,0,19817,23965,25580,30673,711,579
Books/Gisela2015,Gisela2015_P12,.png,0,0,0,24344,26103,15253,17400,708,580
Books/Gisela2015,Gisela2015_P13,.png,0,0,0,3178,8320,28749,34974,701,579
Books/Gisela2015,Gisela2015_P14,.png,0,0,0,5654,11215,25127,31918,707,579
Books/Gisela2015,Gisela2015_P16,.png,0,0,0,8064,10659,17204,20373,707,579
Books/Gisela2015,Gisela2015_P18,.png,0,0,0,46771,49700,15174,18692,716,596
Books/GiselaJohnson,GiselaJohnson_P20,.png,0,0,0,35089,37080,5613,7581,889,899
Books/GiselaJohnson,GiselaJohnson_P20,.png,0,0,0,48800,53887,8018,13048,889,899
Books/GiselaJohnson,GiselaJohnson_P21,.png,0,0,0,28897,32140,6241,9434,889,903
Books/GiselaJohnson,GiselaJohnson_P21,.png,0,0,0,52413,56394,14079,17998,889,903
Books/GiselaJohnson,GiselaJohnson_P21,.png,0,0,0,13490,15849,5443,7765,889,903
Books/GiselaJohnson,GiselaJohnson_P27,.png,0,0,0,25051,28033,4602,7525,879,897
Books/GiselaJohnson,GiselaJohnson_P32,.png,0,0,0,55171,57184,37303,39262,879,903
Books/GiselaJohnson,GiselaJohnson_P32,.png,0,0,0,14315,16477,7765,9870,879,903
Books/GiselaJohnson,GiselaJohnson_P33,.png,0,0,0,28460,30782,4707,6987,875,891
Books/GiselaJohnson,GiselaJohnson_P34,.png,0,0,0,6266,9067,27409,30179,889,899
Books/GiselaJohnson,GiselaJohnson_P34,.png,0,0,0,58089,60964,5248,8091,889,899
Books/GiselaJohnson,GiselaJohnson_P36,.png,0,0,0,53766,60754,4300,11225,891,899
Books/GiselaJohnson,GiselaJohnson_P41,.png,0,0,0,43982,46977,28948,31930,897,901
Books/GiselaJohnson,GiselaJohnson_P42,.png,0,0,0,34224,37363,47748,50809,877,899
Books/GiselaJohnson,GiselaJohnson_P44,.png,0,0,0,41339,43937,34854,37417,883,895
Books/GiselaJohnson,GiselaJohnson_P44,.png,0,0,0,6902,8535,39247,40858,883,895
Books/GiselaJohnson,GiselaJohnson_P45,.png,0,0,0,40950,43078,8906,11006,893,905
Books/GiselaJohnson,GiselaJohnson_P46,.png,0,0,0,60482,62972,5091,7564,895,901
Books/GiselaJohnson,GiselaJohnson_P47,.png,0,0,0,20828,23060,36868,39045,881,903
Books/GiselaJohnson,GiselaJohnson_P47,.png,0,0,0,10488,12794,7620,9869,881,903
Books/GiselaJohnson,GiselaJohnson_P48,.png,0,0,0,39675,43443,50795,54480,887,907
Books/GiselaJohnson,GiselaJohnson_P49,.png,0,0,0,13107,18232,22642,27723,895,903
Books/GiselaJohnson,GiselaJohnson_P50,.png,0,0,0,31837,33697,37407,39233,881,897
Books/HarryOHaraII,HarryOHaraII_P19,.png,0,0,0,17130,19150,15926,19059,891,899
