Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
Books/Egypt2009,Egypt2009_P24,.png,2009,2,0,40845,43384,12250,15334,929,765
Books/Egypt2009,Egypt2009_P24,.png,2009,2,0,20387,22009,16447,18418,929,765
Books/Egypt2009,Egypt2009_P25,.png,2009,2,0,5911,8074,38107,40670,909,767
Books/Egypt2009,Egypt2009_P26,.png,2009,2,0,23389,30051,46387,58398,923,757
Books/Egypt2009,Egypt2009_ZBack,.png,2009,2,0,21154,24039,34669,38041,886,758
Books/Family2011,Family2011_P25,.png,0,0,0,51638,53011,25753,27356,764,654
Books/JacksonHole2008,JacksonHole2008_P03,.png,2006,12,0,48215,49683,8555,10319,893,743
Books/JacksonHole2008,JacksonHole2008_P10,.png,2006,12,0,53142,55475,8690,11528,899,739
Books/JacksonHole2008,JacksonHole2008_P10,.png,2006,12,0,18816,22823,6614,11140,899,739
Books/JacksonHole2008,JacksonHole2008_P11,.png,2006,12,0,49429,51136,39779,41808,883,743
Books/JacksonHole2008,JacksonHole2008_P12,.png,2006,12,0,46624,47851,12445,14621,901,747
Books/JacksonHole2008,JacksonHole2008_P13,.png,2006,12,0,48915,50657,40248,42348,903,749
Books/JacksonHole2008,JacksonHole2008_P21,.png,2008,1,0,51298,57535,47677,55154,893,745
Books/JacksonHole2008,JacksonHole2008_P21,.png,2008,1,0,28107,29648,5190,7037,893,745
Books/JacksonHole2008,JacksonHole2008_ZBack,.png,2008,1,0,41089,43000,6413,8412,823,705
Books/JacksonHole2008,JacksonHole2008_ZBack,.png,2008,1,0,20026,21459,5298,7250,823,705
Books/JeanneOHara,JeanneOHara_P06,.png,0,0,0,12576,14395,22215,23992,865,885
Books/JeanneOHara,JeanneOHara_P09,.png,0,0,0,16851,19061,50640,53068,875,891
Books/JeanneOHara,JeanneOHara_P13,.png,0,0,0,9083,11860,23108,25805,873,899
Books/JeanneOHara,JeanneOHara_P15,.png,0,0,0,54075,55948,13619,15450,875,895
Books/JeanneOHara,JeanneOHara_P21,.png,0,0,0,30542,32579,5552,7525,869,897
Books/JeanneOHara,JeanneOHara_P23,.png,0,0,0,41025,42928,44147,45953,861,907
Books/JeanneOHara,JeanneOHara_P26,.png,0,0,0,57165,60080,4572,7402,877,903
Books/MaryHarryOHara,MaryHarryOHara_P22,.png,0,0,0,8569,9974,45429,47989,910,691
Books/MaryHarryOHara,MaryHarryOHara_P23,.png,0,0,0,22176,25961,50913,55352,904,690
Books/Paris2022,Paris2022_Front,.png,2022,4,0,33791,36159,27370,30182,2850,2400
Books/Paris2022,Paris2022_P01,.png,2022,4,0,54271,55935,18094,20070,2850,2400
Books/Paris2022,Paris2022_P02,.png,2022,4,0,17011,22124,26154,31822,2850,2400
Books/Paris2022,Paris2022_P02,.png,2022,4,0,54472,61260,17502,26353,2850,2400
Books/Paris2022,Paris2022_P03,.png,2022,4,0,41599,43071,34668,36416,2850,2400
Books/Paris2022,Paris2022_P04,.png,2022,4,0,13073,20280,3679,12232,2850,2400
Books/Paris2022,Paris2022_P04,.png,2022,4,0,23968,27906,41966,47137,2850,2400
Books/Paris2022,Paris2022_P06,.png,2022,4,0,14399,16127,11556,13608,2850,2400
Books/Paris2022,Paris2022_P06,.png,2022,4,0,54719,56319,8058,9959,2850,2400
Books/Paris2022,Paris2022_P07,.png,2022,4,0,15487,17279,9351,11479,2850,2400
Books/Paris2022,Paris2022_P07,.png,2022,4,0,17919,19583,40826,42802,2850,2400
Books/Paris2022,Paris2022_P07,.png,2022,4,0,49151,51903,17562,20830,2850,2400
Books/Paris2022,Paris2022_P08,.png,2022,4,0,21567,22847,39229,40750,2850,2400
Books/Paris2022,Paris2022_P09,.png,2022,4,0,14783,16895,23568,26077,2850,2400
Books/Paris2022,Paris2022_P09,.png,2022,4,0,47039,49919,12088,15509,2850,2400
Books/Paris2022,Paris2022_P11,.png,2022,4,0,13324,16928,13723,18894,2850,2400
Books/Paris2022,Paris2022_P12,.png,2022,4,0,19945,22543,14817,18596,2850,2400
Books/Paris2022,Paris2022_P13,.png,2022,4,0,48319,51583,8058,11935,2850,2400
Books/Paris2022,Paris2022_P14,.png,2022,4,0,10431,13247,22199,25544,2850,2400
Books/Paris2022,Paris2022_P15,.png,2022,4,0,44351,47359,8286,11859,2850,2400
Books/Paris2022,Paris2022_P16,.png,2022,4,0,28351,33919,38469,45083,2850,2400
Books/Paris2022,Paris2022_P16,.png,2022,4,0,35967,38015,12772,15205,2850,2400
Books/Paris2022,Paris2022_P17,.png,2022,4,0,14463,15743,25088,26609,2850,2400
Books/Paris2022,Paris2022_P19,.png,2022,4,0,45823,47679,10187,12392,2850,2400
Books/Paris2022,Paris2022_P22,.png,2022,4,0,11071,13375,42194,44931,2850,2400
Books/Paris2022,Paris2022_P23,.png,2022,4,0,54290,56957,20725,24384,2850,2400
Books/Paris2022,Paris2022_P26,.png,2022,4,0,9599,15231,35276,41966,2850,2400
Books/RobinRobert,RobinRobert_P19,.png,0,0,0,37641,41199,38377,43092,921,695
Books/RobinRobert,RobinRobert_P20,.png,0,0,0,22036,25696,36398,41207,913,695
Books/RobinRobert,RobinRobert_P24,.png,0,0,0,45611,48386,35619,39264,921,701
Books/RobinRobert,RobinRobert_P31,.png,0,0,0,31596,33371,3111,5469,923,695
Books/RobinRobert,RobinRobert_P31,.png,0,0,0,29039,32306,36397,40735,923,695
Books/RobinRobert,RobinRobert_P35,.png,0,0,0,14644,16631,42993,46213,915,697
Books/RobinRobert,RobinRobert_P38,.png,0,0,0,53500,59648,38729,47345,917,689
Books/Russia2004,Russia2004_P04,.png,2004,3,0,47984,50143,16362,19843,895,716
Books/Russia2004,Russia2004_P05,.png,2004,3,0,55226,58760,38236,42648,890,713
Books/Russia2004,Russia2004_P06,.png,2004,3,0,50815,52369,41887,43812,886,715
Books/Russia2004,Russia2004_P07,.png,2004,3,0,11144,13036,18972,21235,885,713
Books/Russia2004,Russia2004_P07,.png,2004,3,0,16821,18504,48215,51348,885,713
Books/Russia2004,Russia2004_P07,.png,2004,3,0,20659,21844,20036,21691,885,713
Books/Russia2004,Russia2004_P11,.png,2004,3,0,38488,41089,42431,45653,882,712
Books/Russia2004,Russia2004_P19,.png,2004,3,0,6635,9841,8672,12516,879,733
Books/Russia2004,Russia2004_P20,.png,2004,3,0,48982,53270,39566,44567,871,747
Books/Russia2004,Russia2004_P20,.png,2004,3,0,32842,35379,44473,47084,871,747
Books/Russia2004,Russia2004_P22,.png,2004,3,0,19292,22110,43515,48302,883,733
Books/Russia2004,Russia2004_P25,.png,2004,3,0,7466,11161,3865,8270,869,729
Books/Russia2004,Russia2004_P25,.png,2004,3,0,7390,9728,43690,46476,869,729
Books/Russia2004,Russia2004_P30,.png,2004,3,0,42499,44540,45256,47780,875,733
Books/Russia2004,Russia2004_P31,.png,2004,3,0,40931,42795,35835,38058,879,737
Books/Russia2004,Russia2004_P32,.png,2004,3,0,12945,16475,38294,43255,865,731
Books/Russia2004,Russia2004_ZBack,.png,2004,3,0,48503,53168,22783,28324,885,745
Books/Russia2006,Russia2006_P06,.png,2006,6,0,18895,23994,7180,13361,874,721
Books/Russia2006,Russia2006_P11,.png,2006,6,0,48213,56311,35877,45613,874,727
Books/Russia2006,Russia2006_P11,.png,2006,6,0,42590,46264,6310,10727,874,727
Books/Russia2006,Russia2006_P16,.png,2006,6,0,47504,50038,41253,44386,871,725
Books/Russia2006,Russia2006_P17,.png,2006,6,0,50947,52457,8789,11052,871,719
Books/Russia2006,Russia2006_P19,.png,2006,6,0,22243,30453,15435,25365,878,726
Books/Russia2006,Russia2006_P24,.png,2006,6,0,28793,32842,39195,44049,874,729
Books/Russia2006,Russia2006_P25,.png,2006,6,0,43516,45301,8214,10380,881,726
Books/Russia2006,Russia2006_P26,.png,2006,6,0,13331,15054,9579,11639,875,732
Books/Russia2006,Russia2006_P27,.png,2006,6,0,47360,50150,41556,44891,869,727
Books/Russia2006,Russia2006_P28,.png,2006,6,0,53489,62617,34125,45168,876,724
Books/Russia2006,Russia2006_P29,.png,2006,6,0,10897,14354,36125,40301,872,722
Books/Russia2006,Russia2006_P30,.png,2006,6,0,39945,42995,8846,12547,881,726
Books/Russia2006,Russia2006_P32,.png,2006,6,0,47505,50497,5117,8707,876,730
Books/Russia2006,Russia2006_P35,.png,2006,6,0,45151,47920,8485,11735,852,726
Books/Russia2006,Russia2006_P38,.png,2006,6,0,14129,22396,5166,15137,872,723
Books/Russia2006,Russia2006_P41,.png,2006,6,0,53749,58028,34775,39977,873,718
Books/Russia2006,Russia2006_P42,.png,2006,6,0,14214,17132,8373,11923,876,720
Books/Russia2006,Russia2006_P42,.png,2006,6,0,53939,55809,42506,44782,876,720
Books/Russia2006,Russia2006_P46,.png,2006,6,0,43190,45964,42535,45821,874,738
Books/Russia2006,Russia2006_P55,.png,2006,6,0,51599,52804,8282,9739,870,720
Books/Russia2006,Russia2006_P56,.png,2006,6,0,52055,60172,40698,50578,880,723
Books/Russia2006,Russia2006_P59,.png,2006,6,0,35032,40846,5867,12817,868,726
Books/Russia2006,Russia2006_P59,.png,2006,6,0,29445,34579,24824,30962,868,726
Books/Russia2006,Russia2006_P61,.png,2006,6,0,48419,53073,8409,14075,873,717
Books/Russia2006,Russia2006_P62,.png,2006,6,0,30951,33675,3737,7018,866,719
Books/Russia2006,Russia2006_P63,.png,2006,6,0,25159,28549,7586,11699,870,717
Books/Russia2006,Russia2006_P65,.png,2006,6,0,27998,33644,27622,34302,859,726
Books/Russia2006,Russia2006_P67,.png,2006,6,0,8011,10176,38903,43602,869,721
Books/ShaneJamie,ShaneJamie_P08,.png,0,0,0,27276,30003,1316,4889,913,697
Books/ShaneJamie,ShaneJamie_P19,.png,0,0,0,26486,32085,37906,45261,913,695
Books/ShaneJamie,ShaneJamie_P21,.png,0,0,0,49704,51843,21437,24258,919,697
Books/ShaneJamie,ShaneJamie_P27,.png,0,0,0,34160,36305,19291,22128,917,693
Books/ShaneJamie,ShaneJamie_P37,.png,0,0,0,36966,39837,31023,34794,913,695
Books/Sweden2007,Sweden2007_P02,.png,2007,2,0,16444,18874,13868,16798,809,671
Books/Sweden2007,Sweden2007_P03,.png,2007,2,0,9059,12242,34393,38237,803,665
Books/Sweden2007,Sweden2007_P04,.png,2007,2,0,15054,16772,42235,44317,801,661
Books/Sweden2007,Sweden2007_P04,.png,2007,2,0,15872,19308,10806,14970,801,661
Books/Sweden2007,Sweden2007_P05,.png,2007,2,0,36581,44291,8958,18112,799,673
Books/Sweden2007,Sweden2007_P05,.png,2007,2,0,51099,52821,40509,42553,799,673
Books/Sweden2007,Sweden2007_P09,.png,2007,2,0,48091,56896,13264,23679,789,667
Books/Sweden2007,Sweden2007_P09,.png,2007,2,0,48092,49421,42641,44214,789,667
Books/Sweden2007,Sweden2007_P10,.png,2007,2,0,31003,33136,36550,39104,799,667
Books/Sweden2007,Sweden2007_P10,.png,2007,2,0,53231,54626,39792,41463,799,667
Books/Sweden2007,Sweden2007_P11,.png,2007,2,0,39750,42643,6583,10021,793,667
Books/Sweden2007,Sweden2007_P15,.png,2007,2,0,14535,18273,35526,39882,789,677
Books/Sweden2007,Sweden2007_P21,.png,2007,2,0,51532,58427,9399,20191,797,651
Books/Sweden2007,Sweden2007_ZBack,.png,2007,2,0,31979,34264,28047,30731,832,708
Books/Trips2011,Trips2011_P17,.png,0,0,0,34405,35962,48625,50440,800,686
Books/Trips2011,Trips2011_P18,.png,0,0,0,31707,33500,11638,13736,804,687
Books/Trips2011,Trips2011_P18,.png,0,0,0,11737,13612,31479,33673,804,687
Jeanne_Photos/Costa_Rica,2006-08_img20190119_12034488,.jpg,2006,8,0,42562,48467,9284,19879,910,600
Jeanne_Photos/Costa_Rica,2006-08_img20190119_12054219,.jpg,2006,8,0,21080,51772,8916,33274,600,904
Jeanne_Photos/david,1992-02_img20190120_19444394,.jpg,1992,2,0,51419,56827,16602,24248,715,600
Jeanne_Photos/david,1999-02_pic07,.jpg,1999,2,0,38712,43641,21626,30364,904,600
Jeanne_Photos/david,1999-02_pic08,.jpg,1999,2,0,32913,37385,21845,29818,894,600
Jeanne_Photos/david,1999-02_pic09,.jpg,1999,2,0,40697,45403,18568,27087,905,600
Jeanne_Photos/david,1999-02_pic10,.jpg,1999,2,0,40268,44862,19005,27415,913,600
Jeanne_Photos/david,1999-02_pic13,.jpg,1999,2,0,40986,48292,13980,26978,897,600
Jeanne_Photos/david,1999-02_pic29,.jpg,1999,2,0,34569,41924,22063,35170,891,600
Jeanne_Photos/david,1999-02_pic34,.jpg,1999,2,0,33299,38187,24357,33422,925,600
Jeanne_Photos/david,1999-02_pict02,.jpg,1999,2,0,12451,37027,19193,38897,600,898
Jeanne_Photos/david,img20190119_14024594,.jpg,0,0,0,17694,53192,11159,40294,600,875
Jeanne_Photos/david,img20190119_14062267,.jpg,0,0,0,20266,37348,27742,56578,844,600
Jeanne_Photos/david,img20190119_14063548,.jpg,0,0,0,30379,42359,25776,45765,837,600
Jeanne_Photos/david,img20190119_14064002,.jpg,0,0,0,34842,42202,52428,62149,837,600
Jeanne_Photos/david,img20190119_14234201,.jpg,0,0,0,25012,35935,22233,34938,600,619
Jeanne_Photos/david,img20190119_14252225,.jpg,0,0,0,32548,39211,6362,13467,600,618
Jeanne_Photos/david,img20190119_14293534,.jpg,0,0,0,26651,42707,13387,32389,600,607
Jeanne_Photos/david,img20190119_14322891,.jpg,0,0,0,35607,46202,11258,23685,600,617
Jeanne_Photos/david,img20190119_14333788,.jpg,0,0,0,19987,33859,1491,17582,600,615
Jeanne_Photos/david,img20190119_15064596,.jpg,0,0,0,25995,38556,19910,29976,600,892
Jeanne_Photos/david,img20190119_21531412,.jpg,0,0,0,48829,56397,0,12779,918,600
Jeanne_Photos/david,img20190119_21554993,.jpg,0,0,0,26699,33695,11140,24029,918,600
Jeanne_Photos/david,img20190119_21555791,.jpg,0,0,0,34815,42422,17257,30801,896,600
Jeanne_Photos/david,img20190119_21563746,.jpg,0,0,0,23644,26378,28070,33423,959,600
Jeanne_Photos/david,img20190119_22001971,.jpg,0,0,0,39048,46656,13762,27743,913,600
Jeanne_Photos/david,img20190119_22002367,.jpg,0,0,0,40430,50209,14308,32002,898,600
Jeanne_Photos/david,img20190119_22392138,.jpg,0,0,0,51914,53554,32221,35170,919,600
Jeanne_Photos/david,img20190119_22401297,.jpg,0,0,0,27475,37117,5898,23483,904,600
Jeanne_Photos/david,img20190119_22405190,.jpg,0,0,0,52341,60560,15401,30364,909,600
Jeanne_Photos/david,img20190120_00060359,.jpg,0,0,0,11577,28507,13719,27366,600,898
Jeanne_Photos/david,img20190120_00060823,.jpg,0,0,0,21189,36153,21528,33570,600,898
Jeanne_Photos/david,img20190120_00061288,.jpg,0,0,0,26541,37791,30735,38345,600,887
Jeanne_Photos/david,img20190120_00063144,.jpg,0,0,0,39976,51554,6265,15339,600,910
Jeanne_Photos/david,img20190120_00231018,.jpg,0,0,0,34871,42145,16929,30255,919,600
Jeanne_Photos/david,img20190120_00232165,.jpg,0,0,0,18817,28408,15619,32876,902,600
Jeanne_Photos/david,img20190120_00242819,.jpg,0,0,0,28658,30587,33969,37464,917,600
Jeanne_Photos/david,img20190120_00280205,.jpg,0,0,0,26155,43397,11687,42598,897,600
Jeanne_Photos/david,img20190120_00280590,.jpg,0,0,0,27718,42313,7599,34915,897,600
Jeanne_Photos/david,img20190120_00371886,.jpg,0,0,0,35309,45122,8082,25995,915,600
Jeanne_Photos/david,img20190120_00372693,.jpg,0,0,0,36711,49330,4478,27415,914,600
Jeanne_Photos/david,img20190120_00383251,.jpg,0,0,0,23299,38684,9174,31893,886,600
Jeanne_Photos/david,img20190120_08122618,.jpg,0,0,0,27107,31073,10485,17694,909,600
Jeanne_Photos/david,img20190120_08153511,.jpg,0,0,0,15206,31210,12451,41396,905,600
Jeanne_Photos/david,img20190120_08163862,.jpg,0,0,0,16689,33882,5897,37136,911,600
Jeanne_Photos/david,img20190120_08171476,.jpg,0,0,0,36863,42422,24575,34514,896,600
Jeanne_Photos/david,img20190120_08195738,.jpg,0,0,0,40823,45447,29381,37573,907,600
Jeanne_Photos/david,img20190120_08240517,.jpg,0,0,0,28815,32695,26104,33095,912,600
Jeanne_Photos/david,img20190120_08265909,.jpg,0,0,0,33782,38422,19987,28289,904,600
Jeanne_Photos/david,img20190120_08303915,.jpg,0,0,0,26323,45983,2234,22248,600,704
Jeanne_Photos/david,img20190120_08313978,.jpg,0,0,0,10922,42925,19380,44647,600,913
Jeanne_Photos/david,img20190120_08315838,.jpg,0,0,0,29162,33859,20353,24106,600,908
Jeanne_Photos/david,img20190120_08343538,.jpg,0,0,0,12560,29818,9520,23542,600,888
Jeanne_Photos/david,img20190120_18585615,.jpg,0,0,0,34083,41496,17039,31020,946,600
Jeanne_Photos/david,img20190126_07104481,.jpg,1989,8,0,2297,10298,25667,33422,770,600
Jeanne_Photos/david,img20190126_07130410,.jpg,0,0,0,28726,35061,22901,27942,600,910
Jeanne_Photos/david,img20190126_07132266,.jpg,0,0,0,23483,33750,6936,15173,600,907
Jeanne_Photos/david,img20190126_07133192,.jpg,0,0,0,42270,55595,3223,13679,600,915
Jeanne_Photos/david,img20190126_10590483,.jpg,0,0,0,14354,16891,17367,21845,904,600
Jeanne_Photos/david,img20190126_11011193,.jpg,0,0,0,15681,27384,23264,39648,840,600
Jeanne_Photos/david,img20190126_11165544,.jpg,0,0,0,26213,44236,4444,18482,600,929
Jeanne_Photos/david,img20190126_11184556,.jpg,0,0,0,1529,59637,0,45301,600,881
Jeanne_Photos/david,img20190126_11193962,.jpg,0,0,0,10812,47294,10722,45033,600,764
Jeanne_Photos/david,img20190126_11194578,.jpg,0,0,0,19442,55814,6370,41275,600,751
Jeanne_Photos/david,img20190126_11195168,.jpg,0,0,0,15073,51663,11295,45960,600,760
Jeanne_Photos/david,img20190126_11195772,.jpg,0,0,0,11140,46966,15487,49873,600,749
Jeanne_Photos/david,img20190126_11215744,.jpg,0,0,0,13107,30146,20051,36282,600,755
Jeanne_Photos/david,PFC_David_Army_picture,.png,0,0,0,16383,29326,4287,9343,400,1024
Jeanne_Photos/David_China,img20190126_20164481,.jpg,0,0,0,13325,15728,28858,30831,600,897
Jeanne_Photos/David_China,img20190126_20164872,.jpg,0,0,0,39976,44563,23121,26876,600,890
Jeanne_Photos/David_China,img20190126_20170078,.jpg,0,0,0,43884,47176,19769,25668,896,600
Jeanne_Photos/David_China,img20190126_20170835,.jpg,0,0,0,24373,26434,13544,17148,890,600
Jeanne_Photos/David_China,img20190126_20171614,.jpg,0,0,0,20613,22091,40850,43253,887,600
Jeanne_Photos/David_China,img20190126_20173598,.jpg,0,0,0,27907,30632,23920,28726,890,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22324908,.jpg,2005,1,0,20203,31065,8738,34187,905,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22325295,.jpg,2005,1,0,36711,53740,1116,29920,908,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22325680,.jpg,2005,1,0,31829,42511,14635,33968,908,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22332025,.jpg,2005,1,0,27647,35400,5351,19223,896,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22340238,.jpg,2005,1,0,38173,49795,18568,39430,891,600
Jeanne_Photos/Discovery_Cove,2005-01_img20190119_22352995,.jpg,2005,1,0,11808,32324,12233,50461,888,600
Jeanne_Photos/Discovery_Cove,2005_Discovery_Cove_pose_1,.png,2005,1,0,18305,22029,14636,19769,827,600
Jeanne_Photos/Discovery_Cove,2005_Discovery_Cove_pose_2,.png,2005,1,0,30756,35488,11468,18022,831,600
Jeanne_Photos/fiftieth,2001-06-11_Fiftieth_01,.jpg,2001,6,11,54342,57892,16929,22937,849,600
Jeanne_Photos/fiftieth,2001-06-11_Fiftieth_06,.jpg,2001,6,11,29358,36485,30583,42707,846,600
Jeanne_Photos/fiftieth,2001-06-11_Fiftieth_07,.jpg,2001,6,11,21767,46612,3822,46092,852,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01124181,.jpg,2001,6,0,21735,29053,13574,19485,600,898
Jeanne_Photos/fiftieth,2001-06_img20190120_01125551,.jpg,2001,6,0,31566,40413,2684,9724,600,903
Jeanne_Photos/fiftieth,2001-06_img20190120_01131430,.jpg,2001,6,0,8519,53629,0,24907,600,913
Jeanne_Photos/fiftieth,2001-06_img20190120_01140873,.jpg,2001,6,0,36548,41738,34296,43471,884,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01141276,.jpg,2001,6,0,22859,28500,20643,30582,883,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01144078,.jpg,2001,6,0,31416,35069,36917,43471,897,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01150459,.jpg,2001,6,0,13122,24695,22937,43471,889,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01152037,.jpg,2001,6,0,18457,24211,14745,24903,877,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01155881,.jpg,2001,6,0,55402,58317,23264,28616,899,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01162184,.jpg,2001,6,0,37468,43183,33313,43581,906,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01163343,.jpg,2001,6,0,29110,37163,12997,27415,887,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01173142,.jpg,2001,6,0,52705,59193,25995,37792,899,600
Jeanne_Photos/fiftieth,2001-06_img20190120_01181235,.jpg,2001,6,0,28657,43451,34951,57561,917,600
Jeanne_Photos/lena_1,1993-02-04_j19_img001,.jpg,1993,2,4,26082,33160,22063,36262,1000,600
Jeanne_Photos/lena_1,1993-02-04_j19_img022,.jpg,1993,2,4,27139,32580,36876,45937,1011,600
Jeanne_Photos/lena_1,1993-02-04_j19_img025,.jpg,1993,2,4,40339,46847,18896,32112,1017,600
Jeanne_Photos/lena_1,1996-04-29_j19_img003,.jpg,1996,4,29,21080,27087,14886,20967,600,722
Jeanne_Photos/lena_1,j19_img002,.jpg,0,0,0,32242,36249,24903,30473,687,600
Jeanne_Photos/lena_1,j19_img004,.jpg,0,0,0,27574,34110,5570,15073,732,600
Jeanne_Photos/lena_1,j19_img031032,.jpg,0,0,0,14234,18462,2839,10813,930,600
Jeanne_Photos/lena_1,j19_img041,.jpg,0,0,0,13652,30036,15691,34151,600,639
Jeanne_Photos/mix_01,1982-11_j11_img003,.jpg,0,0,0,33313,50024,10255,23566,600,901
Jeanne_Photos/mix_01,j11_img001,.jpg,0,0,0,12822,41722,2294,39539,644,600
Jeanne_Photos/mix_01,j11_img002,.jpg,0,0,0,33641,55049,6444,32112,600,600
Jeanne_Photos/mix_01,j11_img011,.jpg,0,0,0,12560,49806,6633,39241,600,820
Jeanne_Photos/mix_01,j11_img021,.jpg,0,0,0,56450,61270,35170,41942,707,600
Jeanne_Photos/mix_01,j11_img022,.jpg,0,0,0,13883,19903,34077,42051,675,600
Jeanne_Photos/mix_01,j11_img023,.jpg,0,0,0,50243,55486,33331,38682,600,698
Jeanne_Photos/mix_01,j11_img024,.jpg,0,0,0,12540,18724,3713,13106,763,600
Jeanne_Photos/mix_01,j11_img025,.jpg,0,0,0,48276,54544,50680,61930,805,600
Jeanne_Photos/mix_01,j11_img026,.jpg,0,0,0,3079,8812,36153,44891,766,600
Jeanne_Photos/mix_01,j11_img041,.jpg,0,0,0,11402,20385,13041,21111,600,848
Jeanne_Photos/mix_01,j11_img043,.jpg,0,0,0,21471,41562,19223,49806,760,600
Jeanne_Photos/mix_01,j11_img045,.jpg,0,0,0,18458,27196,8771,16784,600,777
Jeanne_Photos/mix_01,j11_img053,.jpg,0,0,0,15313,28629,7536,25340,689,600
Jeanne_Photos/mix_01,j11_img058,.jpg,0,0,0,23811,32548,7270,17136,600,631
Jeanne_Photos/mix_01,j11_img061,.jpg,0,0,0,27018,39292,21274,35294,693,600
Jeanne_Photos/mix_01,j11_img064,.jpg,0,0,0,2299,35014,17912,58872,627,600
