Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
Books/Russia2006,Russia2006_P42,.png,2006,6,0,40922,43016,43507,46056,876,720
Books/Russia2006,Russia2006_P43,.png,2006,6,0,48064,50088,8524,10998,874,715
Books/Russia2006,Russia2006_P44,.png,2006,6,0,14638,16365,15590,17675,873,723
Books/Russia2006,Russia2006_P44,.png,2006,6,0,25223,27325,37254,39792,873,723
Books/Russia2006,Russia2006_P44,.png,2006,6,0,42563,44215,43689,45684,873,723
Books/Russia2006,Russia2006_P45,.png,2006,6,0,24021,25447,10922,12637,873,726
Books/Russia2006,Russia2006_P46,.png,2006,6,0,57961,60436,44133,47064,874,738
Books/Russia2006,Russia2006_P47,.png,2006,6,0,14870,19728,33129,39012,877,724
Books/Russia2006,Russia2006_P47,.png,2006,6,0,22193,26976,452,6245,877,724
Books/Russia2006,Russia2006_P48,.png,2006,6,0,52278,54674,37836,40733,875,724
Books/Russia2006,Russia2006_P49,.png,2006,6,0,47185,55049,40252,49836,875,718
Books/Russia2006,Russia2006_P49,.png,2006,6,0,40594,41942,13234,14877,875,718
Books/Russia2006,Russia2006_P50,.png,2006,6,0,7047,8247,41736,43179,874,727
Books/Russia2006,Russia2006_P50,.png,2006,6,0,51438,53238,43539,45703,874,727
Books/Russia2006,Russia2006_P51,.png,2006,6,0,43939,47988,40266,45174,874,721
Books/Russia2006,Russia2006_P52,.png,2006,6,0,56632,60522,35407,40140,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,4787,8004,8100,12014,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,43465,44961,46147,47968,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,56735,61099,6788,13228,876,720
Books/Russia2006,Russia2006_P54,.png,2006,6,0,9169,15106,4937,12029,872,730
Books/Russia2006,Russia2006_P54,.png,2006,6,0,42387,44190,5206,7361,872,730
Books/Russia2006,Russia2006_P55,.png,2006,6,0,3766,5649,15200,17476,870,720
Books/Russia2006,Russia2006_P55,.png,2006,6,0,7993,10082,43689,46213,870,720
Books/Russia2006,Russia2006_P56,.png,2006,6,0,10053,13255,33537,37435,880,723
Books/Russia2006,Russia2006_P57,.png,2006,6,0,12334,14907,44740,47800,866,728
Books/Russia2006,Russia2006_P57,.png,2006,6,0,55149,58147,23237,26457,866,728
Books/Russia2006,Russia2006_P58,.png,2006,6,0,47014,49863,37945,41428,874,715
Books/Russia2006,Russia2006_P58,.png,2006,6,0,42590,44464,9624,11915,874,715
Books/Russia2006,Russia2006_P59,.png,2006,6,0,16610,19327,4964,8214,868,726
Books/Russia2006,Russia2006_P59,.png,2006,6,0,53983,55040,6770,8033,868,726
Books/Russia2006,Russia2006_P61,.png,2006,6,0,18691,23646,9140,15172,873,717
Books/Russia2006,Russia2006_P61,.png,2006,6,0,35357,39861,11150,16634,873,717
Books/Russia2006,Russia2006_P62,.png,2006,6,0,9080,11502,39375,42292,866,719
Books/Russia2006,Russia2006_P63,.png,2006,6,0,60036,62371,6946,9780,870,717
Books/Russia2006,Russia2006_P63,.png,2006,6,0,19208,21694,8226,11242,870,717
