Directory,Photo,Suffix,Year,Month,Day,Left,Right,Top,Bottom,Width,Height
Books/Caribbean2020,Caribbean2020_P16,.png,2020,3,0,25194,30583,24563,31664,900,683
Books/Caribbean2020,Caribbean2020_P17,.png,2020,3,0,51465,53652,5122,8022,899,678
Books/Family2011,Family2011_P06,.png,0,0,0,26154,28993,36727,39164,764,656
Books/Family2011,Family2011_P07,.png,0,0,0,43290,46285,38702,42193,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,7015,10266,39400,43191,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,42435,44659,26533,29126,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,43461,45172,10074,12069,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,31740,33622,38004,40198,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,55439,58006,39800,42792,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,33280,34905,29525,31420,766,657
Books/Family2011,Family2011_P07,.png,0,0,0,55097,57407,12468,15162,766,657
Books/Family2011,Family2011_P08,.png,0,0,0,33409,35294,49050,51249,765,656
Books/Family2011,Family2011_P08,.png,0,0,0,47544,50029,49950,52847,765,656
Books/Family2011,Family2011_P08,.png,0,0,0,8395,11907,50949,55045,765,656
Books/Family2011,Family2011_P10,.png,0,0,0,35419,36788,54263,55859,766,657
Books/Family2011,Family2011_P14,.png,0,0,0,35265,36830,11836,13925,765,655
Books/Family2011,Family2011_P14,.png,0,0,0,30046,31910,30374,32375,765,655
Books/Family2011,Family2011_P14,.png,0,0,0,31984,33625,48738,51261,765,655
Books/Family2011,Family2011_P14,.png,0,0,0,15134,16476,33855,35595,765,655
Books/Family2011,Family2011_P15,.png,0,0,0,54870,57106,26414,29015,762,655
Books/Family2011,Family2011_P15,.png,0,0,0,9890,11610,27715,29715,762,655
Books/Family2011,Family2011_P15,.png,0,0,0,51945,53666,47024,49025,762,655
Books/Family2011,Family2011_P15,.png,0,0,0,34712,39276,25064,31244,762,655
Books/Family2011,Family2011_P16,.png,0,0,0,14867,17088,11155,13744,767,658
Books/Family2011,Family2011_P16,.png,0,0,0,31015,33749,48603,51790,767,658
Books/Family2011,Family2011_P17,.png,0,0,0,54226,55854,13287,15185,765,656
Books/Family2011,Family2011_P24,.png,0,0,0,29026,30971,36466,38642,763,656
Books/Family2011,Family2011_P25,.png,0,0,0,12436,15117,36727,39599,764,654
Books/Germany1995,Germany1995_P01,.png,0,0,0,6203,10728,17054,21554,898,903
Books/Germany1995,Germany1995_P03,.png,0,0,0,30052,31862,11561,13367,905,907
Books/Germany1995,Germany1995_P09,.png,0,0,0,13850,16839,12991,15966,899,903
Books/Germany1995,Germany1995_P12,.png,0,0,0,47351,49096,28884,30626,901,903
Books/Germany1995,Germany1995_P13,.png,0,0,0,46375,49641,42259,45532,903,901
Books/Germany1995,Germany1995_P13,.png,0,0,0,15095,17417,18183,20511,903,901
Books/Germany1995,Germany1995_P15,.png,0,0,0,39164,42558,12358,17841,903,903
Books/Germany1995,Germany1995_P18,.png,0,0,0,50436,52101,48662,50400,905,905
Books/Germany1995,Germany1995_P19,.png,0,0,0,11684,13716,45314,47351,903,901
Books/Germany1995,Germany1995_P20,.png,0,0,0,22454,24978,44473,47954,903,903
Books/Germany1995,Germany1995_P21,.png,0,0,0,43806,45726,44386,47084,903,905
Books/Germany1995,Germany1995_P21,.png,0,0,0,47464,48806,10391,12238,903,905
Books/Germany1995,Germany1995_P22,.png,0,0,0,10826,12310,12809,14660,905,903
Books/Germany1995,Germany1995_P22,.png,0,0,0,46526,49205,13172,16982,905,903
Books/Germany1995,Germany1995_P23,.png,0,0,0,51278,56806,15821,21336,901,903
Books/Germany1995,Germany1995_P25,.png,0,0,0,53007,54346,21181,23172,905,905
Books/Germany1995,Germany1995_P26,.png,0,0,0,46223,47387,41638,43014,901,905
Books/Germany1995,Germany1995_P28,.png,0,0,0,46230,47427,47757,49314,903,905
Books/Germany1995,Germany1995_P30,.png,0,0,0,19382,21137,22707,24420,896,899
Books/Germany1995,Germany1995_P30,.png,0,0,0,43153,45018,16001,18880,896,899
Books/Germany1995,Germany1995_P31,.png,0,0,0,14943,16839,54866,56753,899,903
Books/Germany1995,Germany1995_P32,.png,0,0,0,13644,17055,43128,46570,903,895
Books/Germany1995,Germany1995_P33,.png,0,0,0,15595,19975,39599,44734,901,907
Books/Germany1995,Germany1995_P33,.png,0,0,0,51787,53242,33164,35007,901,907
Books/Germany1995,Germany1995_P34,.png,0,0,0,20275,22122,16184,19159,905,903
Books/Germany1995,Germany1995_P35,.png,0,0,0,36387,38379,13831,16076,905,905
Books/Germany1995,Germany1995_P38,.png,0,0,0,13419,16001,11272,14415,901,907
Books/Germany1995,Germany1995_ZBack,.png,0,0,0,7388,11673,31409,35666,887,893
Books/Gisela2015,Gisela2015_P12,.png,0,0,0,36377,39617,4067,8022,708,580
Books/Gisela2015,Gisela2015_P12,.png,0,0,0,19253,21382,47681,50281,708,580
Books/Gisela2015,Gisela2015_P13,.png,0,0,0,29542,34870,5319,11771,701,579
Books/Gisela2015,Gisela2015_P16,.png,0,0,0,52650,55802,26485,30334,707,579
Books/Gisela2015,Gisela2015_P18,.png,0,0,0,26177,29198,11215,14844,716,596
Books/GiselaJohnson,GiselaJohnson_P20,.png,0,0,0,55582,59784,19901,24055,889,899
Books/GiselaJohnson,GiselaJohnson_P21,.png,0,0,0,49686,52781,5733,8781,889,903
Books/GiselaJohnson,GiselaJohnson_P22,.png,0,0,0,16140,20101,8651,12472,877,909
Books/GiselaJohnson,GiselaJohnson_P23,.png,0,0,0,49949,53660,43399,47028,883,903
Books/GiselaJohnson,GiselaJohnson_P33,.png,0,0,0,22544,24566,5442,7428,875,891
Books/GiselaJohnson,GiselaJohnson_P34,.png,0,0,0,6487,8846,37104,39437,889,899
Books/GiselaJohnson,GiselaJohnson_P34,.png,0,0,0,37891,42682,14178,18953,889,899
Books/GiselaJohnson,GiselaJohnson_P34,.png,0,0,0,61296,63470,7399,9987,889,899
Books/GiselaJohnson,GiselaJohnson_P35,.png,0,0,0,14605,17282,8834,11368,857,905
Books/GiselaJohnson,GiselaJohnson_P36,.png,0,0,0,36040,41336,42134,47383,891,899
Books/GiselaJohnson,GiselaJohnson_P41,.png,0,0,0,41133,43909,30403,33167,897,901
Books/GiselaJohnson,GiselaJohnson_P42,.png,0,0,0,43715,48647,24420,29231,877,899
Books/GiselaJohnson,GiselaJohnson_P43,.png,0,0,0,49938,53242,43935,47105,853,889
Books/GiselaJohnson,GiselaJohnson_P44,.png,0,0,0,29687,32210,37930,40419,883,895
Books/GiselaJohnson,GiselaJohnson_P44,.png,0,0,0,15170,17287,41078,42993,883,895
Books/GiselaJohnson,GiselaJohnson_P45,.png,0,0,0,60691,63259,7241,9775,893,905
Books/GiselaJohnson,GiselaJohnson_P48,.png,0,0,0,29036,32065,42196,45158,887,907
Books/GiselaJohnson,GiselaJohnson_P49,.png,0,0,0,3148,6150,4209,7184,895,903
Books/GiselaJohnson,GiselaJohnson_P49,.png,0,0,0,20356,23431,49786,52834,895,903
Books/Hawaii2001,Hawaii2001_Front,.png,2001,6,0,39784,41375,31733,33711,906,729
Books/Hawaii2001,Hawaii2001_P02,.png,2001,6,0,10922,12136,13812,15281,810,669
Books/Hawaii2001,Hawaii2001_P03,.png,2001,6,0,51912,54491,3608,6729,813,672
Books/Hawaii2001,Hawaii2001_P03,.png,2001,6,0,12736,14509,45055,47200,813,672
Books/Hawaii2001,Hawaii2001_P04,.png,2001,6,0,47294,49312,45913,48366,812,668
Books/Hawaii2001,Hawaii2001_P05,.png,2001,6,0,5216,7580,12561,15385,804,673
Books/Hawaii2001,Hawaii2001_P05,.png,2001,6,0,6847,8640,42845,44988,804,673
Books/Hawaii2001,Hawaii2001_P06,.png,2001,6,0,26271,32410,34813,44734,806,661
Books/Hawaii2001,Hawaii2001_P07,.png,2001,6,0,22494,24118,44218,46201,807,661
Books/Hawaii2001,Hawaii2001_P07,.png,2001,6,0,46126,47912,40749,42930,807,661
Books/Hawaii2001,Hawaii2001_P07,.png,2001,6,0,15186,17784,11501,14673,807,661
Books/Hawaii2001,Hawaii2001_P08,.png,2001,6,0,17331,19185,47358,49617,813,667
Books/Hawaii2001,Hawaii2001_P09,.png,2001,6,0,13608,16201,44051,47204,809,665
Books/Hawaii2001,Hawaii2001_P10,.png,2001,6,0,16202,18459,41033,43788,813,666
Books/Hawaii2001,Hawaii2001_P10,.png,2001,6,0,51750,55861,11709,16728,813,666
Books/Hawaii2001,Hawaii2001_P11,.png,2001,6,0,15055,17228,44245,46894,814,668
Books/Hawaii2001,Hawaii2001_P13,.png,2001,6,0,22684,24636,14008,16359,806,669
Books/Hawaii2001,Hawaii2001_P14,.png,2001,6,0,53817,55434,43952,45923,811,665
Books/Hawaii2001,Hawaii2001_P14,.png,2001,6,0,15348,17847,11836,16275,811,665
Books/Hawaii2001,Hawaii2001_P16,.png,2001,6,0,14257,16768,15130,18176,809,667
Books/Hawaii2001,Hawaii2001_P16,.png,2001,6,0,44796,47551,15032,18373,809,667
Books/Hawaii2001,Hawaii2001_P17,.png,2001,6,0,16293,20763,3829,11053,804,666
Books/Hawaii2001,Hawaii2001_P19,.png,2001,6,0,47262,48318,9683,10954,807,670
Books/Hawaii2001,Hawaii2001_P19,.png,2001,6,0,23063,24930,38146,40396,807,670
Books/Hawaii2001,Hawaii2001_P21,.png,2001,6,0,21384,25205,41081,45678,806,670
Books/Hawaii2001,Hawaii2001_P22,.png,2001,6,0,17925,21653,13402,19321,812,669
Books/Hawaii2001,Hawaii2001_P23,.png,2001,6,0,12732,18199,10357,16884,802,663
Books/Hawaii2001,Hawaii2001_P24,.png,2001,6,0,51226,52299,17232,19669,814,669
Books/Hawaii2001,Hawaii2001_P25,.png,2001,6,0,52602,55290,40643,44299,804,671
Books/Hawaii2001,Hawaii2001_P25,.png,2001,6,0,19108,20924,15230,18363,804,671
Books/Hawaii2001,Hawaii2001_P26,.png,2001,6,0,15884,17380,43603,46474,810,663
Books/Hawaii2001,Hawaii2001_P28,.png,2001,6,0,51903,53652,42123,45082,796,667
Books/Hawaii2001,Hawaii2001_P30,.png,2001,6,0,11837,13189,5404,7644,800,673
Books/Hawaii2001,Hawaii2001_P30,.png,2001,6,0,51854,53165,5988,7498,800,673
Books/Hawaii2001,Hawaii2001_P31,.png,2001,6,0,21844,24037,39497,42150,807,667
Books/Hawaii2001,Hawaii2001_P31,.png,2001,6,0,11726,13524,10356,13576,807,667
Books/Hawaii2001,Hawaii2001_P32,.png,2001,6,0,10334,12385,14156,16630,799,662
Books/Hawaii2001,Hawaii2001_P32,.png,2001,6,0,46506,48064,12671,14552,799,662
Books/Hawaii2001,Hawaii2001_P33,.png,2001,6,0,50474,53079,45111,48283,805,661
Books/Hawaii2001,Hawaii2001_P34,.png,2001,6,0,21272,24333,15735,19401,878,733
Books/Hawaii2001,Hawaii2001_P36,.png,2001,6,0,13901,15666,11313,13924,858,725
Books/Hawaii2001,Hawaii2001_P38,.png,2001,6,0,19434,22356,42732,46823,864,725
Books/Hawaii2001,Hawaii2001_P39,.png,2001,6,0,57262,58700,10530,13576,870,719
Books/Hawaii2001,Hawaii2001_P40,.png,2001,6,0,45791,46848,45665,47123,868,719
Books/Hawaii2001,Hawaii2001_P41,.png,2001,6,0,35713,43617,4874,21061,872,720
Books/Hawaii2001,Hawaii2001_P43,.png,2001,6,0,35705,37588,45180,47462,870,718
Books/Hawaii2001,Hawaii2001_P43,.png,2001,6,0,37437,43463,10039,17341,870,718
Books/Hawaii2001,Hawaii2001_ZBack,.png,2001,6,0,32213,33915,27824,30662,828,716
Books/JacksonHole2008,JacksonHole2008_Front,.png,2006,12,0,25759,28335,23729,26881,865,707
Books/JacksonHole2008,JacksonHole2008_P03,.png,2006,12,0,7852,10054,38544,41190,893,743
Books/JacksonHole2008,JacksonHole2008_P04,.png,2006,12,0,22648,27763,41404,47480,897,755
Books/JacksonHole2008,JacksonHole2008_P10,.png,2006,12,0,7226,20032,36292,54220,899,739
Books/JacksonHole2008,JacksonHole2008_P11,.png,2006,12,0,16699,20335,39338,43660,883,743
Books/JacksonHole2008,JacksonHole2008_P11,.png,2006,12,0,3514,8127,6005,14186,883,743
Books/JacksonHole2008,JacksonHole2008_P13,.png,2006,12,0,47536,51165,11199,15574,903,749
Books/JacksonHole2008,JacksonHole2008_P23,.png,2008,1,0,40117,43738,34638,40208,883,735
Books/JeanneOHara,JeanneOHara_P11,.png,0,0,0,10219,13403,36895,40037,885,897
Books/JeanneOHara,JeanneOHara_P11,.png,0,0,0,8515,11848,5698,8986,885,897
Books/JeanneOHara,JeanneOHara_P15,.png,0,0,0,42841,44788,41225,43128,875,895
Books/JeanneOHara,JeanneOHara_P15,.png,0,0,0,9062,10934,22552,24383,875,895
Books/JeanneOHara,JeanneOHara_P26,.png,0,0,0,53354,56119,8346,11031,877,903
Books/JoyceMcClure,JoyceMcClure_P10,.png,0,0,0,47466,49687,48300,50472,885,905
Books/LanceShelby,LanceShelby_P08,.png,0,0,0,60340,63064,8678,13657,911,687
Books/LanceShelby,LanceShelby_P10,.png,0,0,0,35363,37050,4265,7136,915,682
Books/LanceShelby,LanceShelby_P12,.png,0,0,0,12410,14774,36988,40034,912,688
Books/LanceShelby,LanceShelby_P16,.png,0,0,0,7481,9927,35192,38426,911,689
Books/LanceShelby,LanceShelby_P22,.png,0,0,0,45615,48799,18779,22942,885,677
Books/LanceShelby,LanceShelby_P26,.png,0,0,0,26314,27900,11603,13696,909,689
Books/LanceShelby,LanceShelby_P26,.png,0,0,0,28189,30351,39758,42612,909,689
Books/LanceShelby,LanceShelby_P27,.png,0,0,0,39957,42413,2667,5906,907,688
Books/LanceShelby,LanceShelby_P27,.png,0,0,0,32803,35404,36196,39626,907,688
Books/LanceShelby,LanceShelby_P35,.png,0,0,0,13067,16073,4264,8877,908,682
Books/LanceShelby,LanceShelby_P37,.png,0,0,0,36560,38800,5802,8750,907,689
Books/LanceShelby,LanceShelby_P37,.png,0,0,0,58020,60043,36809,39473,907,689
Books/LanceShelby,LanceShelby_P38,.png,0,0,0,16945,19696,38651,42286,905,685
Books/LanceShelby,LanceShelby_P38,.png,0,0,0,30414,32224,4496,6888,905,685
Books/LanceShelby,LanceShelby_P41,.png,0,0,0,55675,57343,4431,6600,904,695
Books/LanceShelby,LanceShelby_P41,.png,0,0,0,56183,58430,39698,42621,904,695
Books/LanceShelby,LanceShelby_P50,.png,0,0,0,27426,29591,9280,12121,908,687
Books/MaryHarryOHara,MaryHarryOHara_P23,.png,0,0,0,23271,25300,25548,28208,904,690
Books/NovaScotia2005,NovaScotia2005_P07,.png,2005,7,0,14838,17820,45193,48819,901,741
Books/NovaScotia2005,NovaScotia2005_P11,.png,2005,7,0,16695,18744,6229,8685,895,747
Books/NovaScotia2005,NovaScotia2005_P11,.png,2005,7,0,13692,15303,41584,43514,895,747
Books/NovaScotia2005,NovaScotia2005_P12,.png,2005,7,0,14278,15963,8137,10149,895,749
Books/NovaScotia2005,NovaScotia2005_P15,.png,2005,7,0,12384,17250,11320,17157,889,741
Books/NovaScotia2005,NovaScotia2005_P16,.png,2005,7,0,9067,11278,7853,10471,889,751
Books/NovaScotia2005,NovaScotia2005_P18,.png,2005,7,0,19153,20254,12579,13898,893,745
Books/NovaScotia2005,NovaScotia2005_P22,.png,2005,7,0,21381,23065,7025,9070,895,737
Books/NovaScotia2005,NovaScotia2005_ZBack,.png,2005,7,0,24509,28431,9676,14250,869,745
Books/RobinRobert,RobinRobert_P07,.png,0,0,0,42966,46190,7310,12532,911,689
Books/RobinRobert,RobinRobert_P08,.png,0,0,0,55844,57136,43973,45675,913,693
Books/RobinRobert,RobinRobert_P20,.png,0,0,0,5598,8470,4714,8486,913,695
Books/RobinRobert,RobinRobert_P25,.png,0,0,0,38365,41003,15282,18751,919,699
Books/RobinRobert,RobinRobert_P30,.png,0,0,0,8900,12058,3290,7428,913,697
Books/RobinRobert,RobinRobert_P31,.png,0,0,0,15691,17679,4337,6977,923,695
Books/RobinRobert,RobinRobert_P33,.png,0,0,0,61818,63819,7333,9966,917,697
Books/RobinRobert,RobinRobert_P33,.png,0,0,0,18367,21011,15137,18616,917,697
Books/Russia2006,Russia2006_P01,.png,2006,6,0,17820,19134,44774,46305,798,685
Books/Russia2006,Russia2006_P03,.png,2006,6,0,22026,26527,6776,12231,961,793
Books/Russia2006,Russia2006_P04,.png,2006,6,0,45046,46747,13592,15663,886,728
Books/Russia2006,Russia2006_P04,.png,2006,6,0,10798,18787,10082,19804,886,728
Books/Russia2006,Russia2006_P04,.png,2006,6,0,8155,9372,47432,50217,886,728
Books/Russia2006,Russia2006_P05,.png,2006,6,0,58966,62137,3330,7111,868,728
Books/Russia2006,Russia2006_P05,.png,2006,6,0,8078,11929,8551,13142,868,728
Books/Russia2006,Russia2006_P05,.png,2006,6,0,4907,6946,36548,38979,868,728
Books/Russia2006,Russia2006_P06,.png,2006,6,0,6523,10872,9089,14361,874,721
Books/Russia2006,Russia2006_P06,.png,2006,6,0,54287,56612,41538,44356,874,721
Books/Russia2006,Russia2006_P08,.png,2006,6,0,40256,43397,13403,17319,878,737
Books/Russia2006,Russia2006_P09,.png,2006,6,0,6013,8525,12998,15977,861,726
Books/Russia2006,Russia2006_P10,.png,2006,6,0,56022,57895,14482,16745,875,724
Books/Russia2006,Russia2006_P11,.png,2006,6,0,51663,55937,8383,13521,874,727
Books/Russia2006,Russia2006_P12,.png,2006,6,0,27767,29229,8952,10654,852,732
Books/Russia2006,Russia2006_P15,.png,2006,6,0,24172,26724,2924,6032,873,717
Books/Russia2006,Russia2006_P16,.png,2006,6,0,13758,15786,9051,12880,871,725
Books/Russia2006,Russia2006_P18,.png,2006,6,0,50566,53842,7341,11330,880,723
Books/Russia2006,Russia2006_P19,.png,2006,6,0,16197,21347,41703,47932,878,726
Books/Russia2006,Russia2006_P19,.png,2006,6,0,43814,48367,7041,12547,878,726
Books/Russia2006,Russia2006_P20,.png,2006,6,0,38766,42815,35589,40504,874,720
Books/Russia2006,Russia2006_P20,.png,2006,6,0,41915,43564,9921,11924,874,720
Books/Russia2006,Russia2006_P20,.png,2006,6,0,8922,10197,40504,42051,874,720
Books/Russia2006,Russia2006_P21,.png,2006,6,0,40375,43238,11120,14583,870,719
Books/Russia2006,Russia2006_P22,.png,2006,6,0,49482,52501,41165,46126,869,735
Books/Russia2006,Russia2006_P23,.png,2006,6,0,19607,21191,16019,17931,869,720
Books/Russia2006,Russia2006_P24,.png,2006,6,0,23919,27593,16360,20766,874,729
Books/Russia2006,Russia2006_P24,.png,2006,6,0,7647,11172,40543,44768,874,729
Books/Russia2006,Russia2006_P25,.png,2006,6,0,47607,49095,8485,10290,881,726
Books/Russia2006,Russia2006_P26,.png,2006,6,0,24566,26139,10027,11907,875,732
Books/Russia2006,Russia2006_P27,.png,2006,6,0,26093,30769,14062,19651,869,727
Books/Russia2006,Russia2006_P27,.png,2006,6,0,53016,55278,40654,43359,869,727
Books/Russia2006,Russia2006_P28,.png,2006,6,0,25585,28054,13034,16021,876,724
Books/Russia2006,Russia2006_P28,.png,2006,6,0,37330,45036,38017,47340,876,724
Books/Russia2006,Russia2006_P28,.png,2006,6,0,15560,20348,36116,41909,876,724
Books/Russia2006,Russia2006_P29,.png,2006,6,0,1052,4509,6262,10438,872,722
Books/Russia2006,Russia2006_P30,.png,2006,6,0,49244,51029,39357,41523,881,726
Books/Russia2006,Russia2006_P31,.png,2006,6,0,52428,54300,41472,43750,875,719
Books/Russia2006,Russia2006_P31,.png,2006,6,0,12657,14754,7018,9570,875,719
Books/Russia2006,Russia2006_P35,.png,2006,6,0,57458,60304,9207,12547,852,726
Books/Russia2006,Russia2006_P36,.png,2006,6,0,47368,48494,44810,46173,873,721
Books/Russia2006,Russia2006_P39,.png,2006,6,0,45731,46940,8021,9479,867,719
Books/Russia2006,Russia2006_P40,.png,2006,6,0,46211,49956,40357,44902,875,721
Books/Russia2006,Russia2006_P41,.png,2006,6,0,2927,4879,7119,9492,873,718
Books/Russia2006,Russia2006_P41,.png,2006,6,0,44515,46693,6024,8671,873,718
Books/Russia2006,Russia2006_P41,.png,2006,6,0,1001,3076,41252,45865,873,718
Books/Russia2006,Russia2006_P42,.png,2006,6,0,42567,45186,11468,14654,876,720
Books/Russia2006,Russia2006_P42,.png,2006,6,0,43989,45634,41869,43872,876,720
Books/Russia2006,Russia2006_P43,.png,2006,6,0,43265,45514,8340,11090,874,715
Books/Russia2006,Russia2006_P44,.png,2006,6,0,4203,6005,15771,17947,873,723
Books/Russia2006,Russia2006_P45,.png,2006,6,0,9383,10885,11193,12998,873,726
Books/Russia2006,Russia2006_P48,.png,2006,6,0,38169,41121,37249,41862,875,724
Books/Russia2006,Russia2006_P49,.png,2006,6,0,12507,14904,39886,42807,875,718
Books/Russia2006,Russia2006_P49,.png,2006,6,0,43589,45761,12413,15060,875,718
Books/Russia2006,Russia2006_P50,.png,2006,6,0,21895,23319,41466,43178,874,727
Books/Russia2006,Russia2006_P51,.png,2006,6,0,38316,43040,38539,44265,874,721
Books/Russia2006,Russia2006_P52,.png,2006,6,0,42567,47954,32494,39047,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,21770,24612,7554,11013,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,50422,51694,44873,46420,876,720
Books/Russia2006,Russia2006_P53,.png,2006,6,0,47804,49151,16201,17839,876,720
Books/Russia2006,Russia2006_P54,.png,2006,6,0,23035,26826,5917,12619,872,730
Books/Russia2006,Russia2006_P55,.png,2006,6,0,48736,50092,9102,10740,870,720
Books/Russia2006,Russia2006_P55,.png,2006,6,0,28590,30535,44647,48825,870,720
Books/Russia2006,Russia2006_P58,.png,2006,6,0,51145,53567,8877,12358,874,715
Books/Russia2006,Russia2006_P59,.png,2006,6,0,2717,5209,5597,8575,868,726
Books/Russia2006,Russia2006_P59,.png,2006,6,0,30426,32389,7221,9568,868,726
Books/Russia2006,Russia2006_P61,.png,2006,6,0,10359,15238,9231,15172,873,717
Books/Russia2006,Russia2006_P62,.png,2006,6,0,51686,53351,39193,41198,866,719
Books/Russia2006,Russia2006_P62,.png,2006,6,0,52216,55318,3463,7200,866,719
Books/Russia2006,Russia2006_P63,.png,2006,6,0,13182,16119,8134,11698,870,717
Books/Russia2006,Russia2006_P63,.png,2006,6,0,35420,38934,4177,10269,870,717
Books/Russia2006,Russia2006_P65,.png,2006,6,0,13046,14190,25997,27351,859,726
Books/Russia2006,Russia2006_P67,.png,2006,6,0,11689,13801,41993,44537,869,721
Books/ShaneJamie,ShaneJamie_Front,.png,0,0,0,32454,48472,14076,35953,941,689
Books/ShaneJamie,ShaneJamie_P01,.png,0,0,0,47461,52370,22313,28782,921,699
Books/ShaneJamie,ShaneJamie_P02,.png,0,0,0,19262,24258,37651,44196,905,691
Books/ShaneJamie,ShaneJamie_P03,.png,0,0,0,13107,24280,8370,23208,915,689
Books/ShaneJamie,ShaneJamie_P04,.png,0,0,0,11623,15364,23672,29068,905,695
Books/ShaneJamie,ShaneJamie_P05,.png,0,0,0,19567,25034,20856,28127,911,685
Books/ShaneJamie,ShaneJamie_P13,.png,0,0,0,31794,34677,11726,15508,909,693
Books/ShaneJamie,ShaneJamie_P19,.png,0,0,0,33593,37181,36869,41583,913,695
Books/ShaneJamie,ShaneJamie_P20,.png,0,0,0,43000,45282,2625,5625,919,699
Books/ShaneJamie,ShaneJamie_P22,.png,0,0,0,31588,37877,19180,27455,917,697
Books/ShaneJamie,ShaneJamie_P22,.png,0,0,0,2429,4144,37892,40148,917,697
Books/ShaneJamie,ShaneJamie_P23,.png,0,0,0,44854,49561,5012,11253,919,693
Books/ShaneJamie,ShaneJamie_P24,.png,0,0,0,30865,34167,12955,17305,913,693
Books/ShaneJamie,ShaneJamie_P25,.png,0,0,0,38520,41808,11665,16028,917,691
Books/ShaneJamie,ShaneJamie_P26,.png,0,0,0,26199,28568,13561,16691,913,691
Books/ShaneJamie,ShaneJamie_P26,.png,0,0,0,52901,57351,15269,21149,913,691
Books/ShaneJamie,ShaneJamie_P27,.png,0,0,0,22940,24941,18629,21277,917,693
Books/ShaneJamie,ShaneJamie_P27,.png,0,0,0,56101,59603,11158,15792,917,693
Books/ShaneJamie,ShaneJamie_P28,.png,0,0,0,28376,31860,15028,19593,903,689
Books/ShaneJamie,ShaneJamie_P29,.png,0,0,0,26294,33168,1827,12706,917,703
Books/ShaneJamie,ShaneJamie_P32,.png,0,0,0,48054,53665,47252,54565,911,699
Books/ShaneJamie,ShaneJamie_P32,.png,0,0,0,18416,21077,16407,19875,911,699
Books/ShaneJamie,ShaneJamie_P32,.png,0,0,0,41151,44758,20278,25935,911,699
Books/ShaneJamie,ShaneJamie_P33,.png,0,0,0,53768,57120,51752,56159,919,699
Books/ShaneJamie,ShaneJamie_P33,.png,0,0,0,45710,51058,4968,12000,919,699
Books/ShaneJamie,ShaneJamie_P33,.png,0,0,0,35869,38864,51377,55315,919,699
Books/ShaneJamie,ShaneJamie_P34,.png,0,0,0,20358,23163,38346,42002,911,699
Books/ShaneJamie,ShaneJamie_P35,.png,0,0,0,15117,21892,10530,19463,919,697
